id,customer_id,product_id,status,purchase_date,estimated_delivery_date,delivered_date
517,785,725,delivered,2025-05-25,2025-06-03,2025-06-10
518,1128,433,shipped,2024-04-20,2024-04-30,
519,1953,109,delivered,2025-01-25,2025-02-01,2025-02-10
520,1417,641,cancelled,2024-01-14,2024-01-19,
521,1835,522,processing,2024-12-24,2024-12-29,
522,246,47,shipped,2025-03-04,2025-03-08,
523,1200,379,processing,2024-04-02,2024-04-12,
524,1063,827,shipped,2025-03-10,2025-03-13,
525,1501,96,processing,2025-03-08,2025-03-22,
526,1706,958,shipped,2024-01-15,2024-01-25,
527,759,103,delivered,2024-05-25,2024-05-30,2024-06-05
528,538,892,shipped,2024-04-07,2024-04-18,
529,1891,854,shipped,2024-04-03,2024-04-17,
530,1842,146,shipped,2025-05-24,2025-06-07,
531,921,880,cancelled,2025-06-12,2025-06-25,
532,408,942,processing,2025-06-21,2025-06-25,
533,525,928,delivered,2023-12-24,2024-01-05,2024-01-13
534,828,27,processing,2024-02-28,2024-03-10,
535,1530,732,processing,2024-08-17,2024-08-25,
536,903,530,delivered,2024-03-28,2024-03-31,2024-04-12
537,1849,679,cancelled,2023-08-23,2023-08-30,
538,36,945,shipped,2024-12-14,2024-12-26,
539,685,989,cancelled,2023-10-07,2023-10-18,
540,20,82,cancelled,2024-02-29,2024-03-08,
541,321,428,shipped,2025-04-22,2025-05-01,
542,1800,584,processing,2025-03-28,2025-04-03,
543,512,822,shipped,2024-12-21,2024-12-24,
544,400,479,delivered,2024-01-02,2024-01-09,2024-01-13
545,654,766,shipped,2025-03-03,2025-03-07,
546,972,162,processing,2024-08-16,2024-08-26,
547,1907,839,cancelled,2024-09-16,2024-09-22,
548,471,932,cancelled,2023-10-03,2023-10-06,
549,1167,402,shipped,2023-09-08,2023-09-20,
550,1116,508,delivered,2025-06-06,2025-06-15,2025-06-26
551,1378,38,processing,2025-02-23,2025-03-09,
552,834,955,cancelled,2024-07-23,2024-08-05,
553,1824,511,shipped,2024-12-26,2024-12-30,
554,727,393,delivered,2024-06-28,2024-07-03,2024-07-01
555,1983,713,delivered,2024-08-13,2024-08-24,2024-08-18
556,854,494,cancelled,2024-02-23,2024-03-05,
557,51,200,cancelled,2023-09-14,2023-09-18,
558,1689,255,processing,2025-03-13,2025-03-18,
559,1722,179,delivered,2025-03-27,2025-04-09,2025-04-04
560,575,547,processing,2024-10-06,2024-10-20,
561,1214,594,delivered,2023-12-18,2023-12-29,2023-12-26
562,1149,389,delivered,2025-01-04,2025-01-07,2025-01-14
563,150,398,shipped,2024-03-21,2024-03-25,
564,314,732,cancelled,2025-01-02,2025-01-15,
565,570,158,delivered,2024-12-21,2024-12-25,2024-12-25
566,1366,4,processing,2024-11-06,2024-11-18,
567,305,167,cancelled,2024-08-28,2024-09-02,
568,1716,468,processing,2025-03-23,2025-04-04,
569,682,960,cancelled,2023-12-15,2023-12-20,
570,838,409,cancelled,2024-06-20,2024-07-02,
571,1807,412,delivered,2024-01-20,2024-01-24,2024-01-27
572,1078,204,shipped,2024-09-13,2024-09-23,
573,1003,194,delivered,2025-04-04,2025-04-14,2025-04-13
574,444,235,cancelled,2023-08-05,2023-08-15,
575,613,718,delivered,2024-06-16,2024-06-20,2024-06-23
576,993,150,delivered,2024-10-17,2024-10-28,2024-11-05
577,264,159,cancelled,2024-05-30,2024-06-12,
578,1077,279,cancelled,2024-07-15,2024-07-24,
579,1596,816,delivered,2024-09-26,2024-10-10,2024-09-30
580,1004,404,delivered,2024-05-28,2024-06-04,2024-06-04
581,1644,893,delivered,2023-08-14,2023-08-23,2023-08-16
582,5,678,processing,2023-11-05,2023-11-15,
583,1127,311,delivered,2023-07-12,2023-07-23,2023-07-27
584,1220,68,processing,2024-09-01,2024-09-05,
585,774,463,shipped,2024-06-07,2024-06-15,
586,877,88,processing,2024-09-01,2024-09-12,
587,992,217,delivered,2024-11-11,2024-11-19,2024-11-27
588,884,1,shipped,2023-08-08,2023-08-12,
589,1374,135,processing,2025-05-20,2025-05-23,
590,47,697,processing,2024-03-20,2024-04-03,
591,867,351,cancelled,2024-06-29,2024-07-04,
592,823,140,shipped,2025-04-28,2025-05-11,
593,936,618,cancelled,2024-12-24,2024-12-31,
594,1844,133,shipped,2023-10-17,2023-10-26,
595,656,620,processing,2023-08-13,2023-08-25,
596,269,178,cancelled,2024-12-05,2024-12-17,
597,370,810,delivered,2024-03-26,2024-03-31,2024-04-12
598,636,358,processing,2023-08-14,2023-08-25,
599,1130,380,shipped,2025-01-03,2025-01-15,
600,1694,908,shipped,2024-01-25,2024-02-08,
601,1683,871,cancelled,2024-09-09,2024-09-15,
602,657,658,cancelled,2024-01-06,2024-01-18,
603,120,450,shipped,2025-05-21,2025-05-25,
604,831,586,processing,2025-01-10,2025-01-15,
605,1811,463,cancelled,2023-07-16,2023-07-23,
606,1628,990,delivered,2024-12-30,2025-01-04,2025-01-10
607,1082,108,shipped,2024-10-01,2024-10-08,
608,1975,122,delivered,2024-07-10,2024-07-16,2024-07-13
609,1370,17,shipped,2024-05-24,2024-06-06,
610,741,196,delivered,2024-12-22,2025-01-03,2024-12-31
611,1498,327,processing,2025-02-07,2025-02-12,
612,117,318,shipped,2023-10-06,2023-10-20,
613,1854,809,processing,2024-04-27,2024-05-05,
614,791,479,cancelled,2023-12-09,2023-12-19,
615,1151,252,shipped,2024-11-20,2024-12-04,
616,1417,503,processing,2024-06-10,2024-06-16,
617,1932,999,delivered,2024-02-20,2024-03-02,2024-03-02
618,1013,119,processing,2024-08-16,2024-08-24,
619,1665,674,shipped,2024-12-17,2024-12-24,
620,1082,710,processing,2024-11-30,2024-12-05,
621,634,498,delivered,2024-02-16,2024-02-23,2024-02-27
622,513,486,delivered,2024-03-07,2024-03-14,2024-03-23
623,1775,45,delivered,2023-12-22,2024-01-05,2023-12-26
624,802,314,cancelled,2024-09-09,2024-09-23,
625,1120,179,shipped,2025-03-06,2025-03-12,
626,1662,894,delivered,2025-05-05,2025-05-19,2025-05-14
627,1142,418,cancelled,2024-07-23,2024-07-31,
628,560,556,delivered,2024-05-06,2024-05-11,2024-05-16
629,1625,783,processing,2023-10-15,2023-10-27,
630,488,78,shipped,2025-02-09,2025-02-12,
631,1261,326,processing,2024-08-17,2024-08-26,
632,1909,690,cancelled,2024-12-05,2024-12-14,
633,897,357,processing,2024-09-22,2024-10-06,
634,1296,416,processing,2024-02-24,2024-03-01,
635,1213,963,delivered,2025-04-25,2025-05-06,2025-05-15
636,704,515,processing,2023-06-30,2023-07-14,
637,1471,214,delivered,2024-10-10,2024-10-14,2024-10-18
638,581,854,delivered,2023-08-05,2023-08-08,2023-08-20
639,790,74,shipped,2024-12-29,2025-01-03,
640,861,563,cancelled,2025-01-31,2025-02-09,
641,247,579,cancelled,2024-03-29,2024-04-09,
642,1987,509,cancelled,2024-09-23,2024-09-27,
643,1100,332,delivered,2023-09-25,2023-10-03,2023-09-30
644,154,93,cancelled,2025-02-15,2025-02-20,
645,1680,688,delivered,2023-08-19,2023-08-26,2023-09-07
646,1459,657,shipped,2024-10-13,2024-10-27,
647,997,519,cancelled,2023-08-13,2023-08-24,
648,1110,269,delivered,2024-08-09,2024-08-14,2024-08-18
649,697,376,cancelled,2024-05-11,2024-05-14,
650,1309,834,cancelled,2025-01-12,2025-01-19,
651,1998,4,shipped,2023-10-28,2023-10-31,
652,1244,138,processing,2025-01-13,2025-01-23,
653,1093,231,cancelled,2023-11-23,2023-12-02,
654,1071,600,shipped,2024-01-04,2024-01-17,
655,1009,529,cancelled,2024-10-04,2024-10-08,
656,94,52,cancelled,2025-02-14,2025-02-27,
657,1774,646,cancelled,2025-02-03,2025-02-14,
658,958,723,cancelled,2023-11-11,2023-11-18,
659,1012,325,processing,2025-04-04,2025-04-13,
660,453,992,processing,2023-11-12,2023-11-18,
661,1228,970,cancelled,2023-07-17,2023-07-31,
662,912,905,cancelled,2024-11-10,2024-11-13,
663,218,731,shipped,2025-06-15,2025-06-25,
664,474,717,shipped,2024-07-13,2024-07-16,
665,432,723,delivered,2025-01-10,2025-01-15,2025-01-16
666,341,277,processing,2023-09-25,2023-10-03,
667,551,536,cancelled,2024-03-08,2024-03-18,
668,1636,486,processing,2023-09-02,2023-09-12,
669,1313,516,shipped,2023-09-06,2023-09-10,
670,1278,152,processing,2024-05-03,2024-05-14,
671,1758,955,processing,2024-09-12,2024-09-18,
672,357,483,cancelled,2024-12-20,2024-12-26,
673,23,259,cancelled,2024-12-08,2024-12-12,
674,1786,324,shipped,2024-04-20,2024-04-23,
675,522,869,cancelled,2025-03-11,2025-03-23,
676,1782,168,shipped,2024-05-06,2024-05-15,
677,1861,688,shipped,2024-04-16,2024-04-29,
678,1124,310,delivered,2024-12-16,2024-12-28,2024-12-26
679,802,803,delivered,2024-06-27,2024-07-02,2024-07-03
680,1204,479,delivered,2023-10-10,2023-10-16,2023-10-14
681,1247,56,processing,2025-04-13,2025-04-26,
682,1930,620,delivered,2024-03-17,2024-03-28,2024-03-20
683,762,473,cancelled,2023-11-14,2023-11-22,
684,1683,296,cancelled,2023-09-07,2023-09-10,
685,442,461,delivered,2024-02-21,2024-03-03,2024-02-28
686,1632,324,processing,2024-03-26,2024-04-06,
687,769,814,shipped,2023-11-09,2023-11-16,
688,1016,846,processing,2024-12-25,2025-01-04,
689,1349,141,processing,2024-05-24,2024-06-02,
690,516,667,shipped,2025-05-07,2025-05-20,
691,1040,262,shipped,2024-01-06,2024-01-16,
692,792,785,shipped,2024-07-17,2024-07-28,
693,336,420,cancelled,2023-09-03,2023-09-07,
694,1783,744,shipped,2023-11-15,2023-11-27,
695,258,241,shipped,2024-01-13,2024-01-20,
696,497,355,processing,2024-05-01,2024-05-11,
697,896,849,processing,2023-11-27,2023-12-02,
698,160,770,delivered,2023-12-18,2023-12-31,2023-12-29
699,1499,761,processing,2024-03-23,2024-04-05,
700,852,589,shipped,2024-11-08,2024-11-16,
701,1688,180,cancelled,2024-10-28,2024-11-05,
702,1932,66,processing,2023-08-27,2023-09-05,
703,690,820,processing,2024-03-14,2024-03-27,
704,1699,348,shipped,2024-06-09,2024-06-14,
705,380,171,processing,2025-01-28,2025-02-07,
706,1569,474,processing,2023-09-06,2023-09-16,
707,1953,534,shipped,2024-08-04,2024-08-15,
708,957,367,processing,2024-01-11,2024-01-21,
709,691,107,cancelled,2023-07-10,2023-07-15,
710,1451,439,delivered,2025-05-07,2025-05-15,2025-05-27
711,1637,835,processing,2024-10-07,2024-10-18,
712,1292,227,cancelled,2023-08-11,2023-08-14,
713,1859,444,processing,2024-08-30,2024-09-04,
714,1601,442,delivered,2023-08-09,2023-08-13,2023-08-20
715,1441,396,shipped,2024-12-06,2024-12-20,
716,1192,728,delivered,2024-04-09,2024-04-19,2024-04-25
717,1866,581,processing,2023-09-07,2023-09-15,
718,1067,84,delivered,2023-11-02,2023-11-14,2023-11-07
719,1580,615,delivered,2023-06-26,2023-07-09,2023-07-12
720,285,551,shipped,2024-08-08,2024-08-21,
721,397,13,processing,2023-07-04,2023-07-14,
722,12,809,delivered,2023-06-28,2023-07-02,2023-07-09
723,1631,825,delivered,2024-03-04,2024-03-17,2024-03-18
724,1326,693,shipped,2024-04-18,2024-04-26,
725,1922,493,cancelled,2024-02-17,2024-02-26,
726,1277,268,processing,2023-07-16,2023-07-26,
727,499,525,cancelled,2025-03-07,2025-03-18,
728,754,120,cancelled,2025-05-28,2025-06-04,
729,35,970,shipped,2024-09-08,2024-09-21,
730,727,353,shipped,2024-09-04,2024-09-09,
731,849,57,processing,2024-04-11,2024-04-15,
732,90,40,cancelled,2025-04-22,2025-05-02,
733,776,886,delivered,2023-08-17,2023-08-20,2023-08-27
734,605,336,cancelled,2023-11-05,2023-11-17,
735,1946,640,shipped,2023-11-18,2023-11-26,
736,970,173,delivered,2024-10-31,2024-11-04,2024-11-18
737,1626,547,delivered,2024-10-19,2024-10-24,2024-11-07
738,1022,259,shipped,2024-07-15,2024-07-25,
739,418,888,delivered,2023-11-13,2023-11-16,2023-11-30
740,115,517,cancelled,2024-08-13,2024-08-21,
741,617,730,shipped,2023-12-11,2023-12-16,
742,1927,523,processing,2024-03-19,2024-03-27,
743,1220,894,shipped,2023-09-08,2023-09-13,
744,826,839,processing,2025-05-02,2025-05-15,
745,1525,117,processing,2024-12-06,2024-12-19,
746,1650,184,shipped,2025-06-02,2025-06-12,
747,1517,906,shipped,2023-10-23,2023-10-30,
748,1099,874,processing,2024-10-02,2024-10-08,
749,413,116,processing,2024-04-10,2024-04-21,
750,1400,162,delivered,2024-09-12,2024-09-19,2024-09-28
751,1444,579,shipped,2023-11-09,2023-11-23,
752,729,712,shipped,2025-05-17,2025-05-23,
753,1301,543,delivered,2024-06-01,2024-06-11,2024-06-05
754,1021,587,shipped,2024-12-24,2025-01-03,
755,761,237,delivered,2025-04-12,2025-04-22,2025-04-15
756,676,839,delivered,2025-05-08,2025-05-14,2025-05-23
757,1418,66,shipped,2025-02-13,2025-02-16,
758,1893,70,cancelled,2023-11-09,2023-11-13,
759,457,809,processing,2024-07-23,2024-07-29,
760,920,447,shipped,2023-10-18,2023-10-30,
761,192,416,cancelled,2025-03-18,2025-03-22,
762,739,532,delivered,2025-03-22,2025-04-04,2025-04-03
763,1713,441,cancelled,2024-06-04,2024-06-16,
764,1123,738,shipped,2023-07-18,2023-07-23,
765,1572,946,shipped,2024-10-20,2024-10-31,
766,978,464,cancelled,2023-07-25,2023-08-05,
767,1009,921,shipped,2025-06-20,2025-07-03,
768,96,396,processing,2024-08-15,2024-08-26,
769,1688,711,cancelled,2025-05-14,2025-05-23,
770,663,551,delivered,2025-03-02,2025-03-08,2025-03-12
771,1214,657,cancelled,2023-09-26,2023-09-29,
772,1760,557,cancelled,2025-03-12,2025-03-17,
773,37,395,cancelled,2025-06-19,2025-06-29,
774,1804,326,cancelled,2024-02-22,2024-02-28,
775,1393,893,delivered,2025-06-20,2025-07-02,2025-06-22
776,1719,919,delivered,2024-02-06,2024-02-18,2024-02-10
777,1549,91,delivered,2023-09-16,2023-09-20,2023-09-25
778,279,750,cancelled,2024-03-22,2024-04-01,
779,217,70,processing,2024-12-06,2024-12-15,
780,867,166,processing,2023-11-12,2023-11-25,
781,873,642,delivered,2024-09-25,2024-10-07,2024-10-15
782,1822,214,processing,2024-07-31,2024-08-11,
783,1297,852,processing,2023-11-02,2023-11-06,
784,1905,601,processing,2025-05-24,2025-05-31,
785,62,335,processing,2023-09-10,2023-09-18,
786,596,764,processing,2024-07-15,2024-07-19,
787,1904,369,shipped,2023-11-22,2023-11-26,
788,729,861,delivered,2024-10-05,2024-10-17,2024-10-25
789,1366,584,cancelled,2023-10-23,2023-10-29,
790,397,677,processing,2024-10-13,2024-10-23,
791,699,49,shipped,2025-06-08,2025-06-21,
792,1043,52,cancelled,2024-03-13,2024-03-20,
793,177,289,shipped,2025-06-22,2025-07-03,
794,1636,790,processing,2024-06-12,2024-06-18,
795,396,626,processing,2025-06-15,2025-06-20,
796,445,239,processing,2024-11-17,2024-11-29,
797,1257,133,processing,2024-08-23,2024-09-02,
798,1939,999,cancelled,2025-04-01,2025-04-04,
799,76,786,cancelled,2024-04-22,2024-05-03,
800,265,166,shipped,2025-02-22,2025-02-28,
801,455,374,delivered,2024-06-06,2024-06-19,2024-06-08
802,1820,373,processing,2023-09-23,2023-10-04,
803,718,805,shipped,2024-11-25,2024-12-05,
804,735,478,shipped,2024-08-28,2024-09-02,
805,1408,755,shipped,2023-08-14,2023-08-19,
806,1588,479,processing,2024-03-13,2024-03-24,
807,851,832,processing,2024-01-02,2024-01-07,
808,1530,650,shipped,2024-04-04,2024-04-10,
809,1391,591,processing,2023-10-12,2023-10-23,
810,144,682,shipped,2023-12-27,2024-01-10,
811,885,635,cancelled,2025-03-21,2025-03-27,
812,1093,688,processing,2024-07-10,2024-07-23,
813,1123,300,cancelled,2023-11-18,2023-11-23,
814,396,82,delivered,2025-03-02,2025-03-11,2025-03-12
815,1049,87,processing,2024-05-04,2024-05-12,
816,948,225,delivered,2023-07-27,2023-07-30,2023-08-16
817,891,16,shipped,2024-03-29,2024-04-10,
818,1493,822,processing,2023-08-09,2023-08-19,
819,1508,358,processing,2025-06-05,2025-06-08,
820,1589,163,processing,2025-06-09,2025-06-15,
821,1175,610,delivered,2024-07-02,2024-07-10,2024-07-05
822,1168,668,delivered,2025-03-15,2025-03-23,2025-03-22
823,569,514,shipped,2025-04-10,2025-04-19,
824,1063,350,cancelled,2025-05-31,2025-06-13,
825,109,909,cancelled,2024-11-18,2024-12-02,
826,1717,681,delivered,2024-12-25,2025-01-01,2025-01-11
827,1066,464,processing,2025-01-31,2025-02-07,
828,1210,827,cancelled,2025-04-06,2025-04-12,
829,935,837,cancelled,2024-09-26,2024-10-04,
830,398,375,delivered,2023-09-09,2023-09-18,2023-09-27
831,1247,92,shipped,2025-04-13,2025-04-25,
832,634,181,delivered,2024-08-01,2024-08-13,2024-08-17
833,1157,743,delivered,2023-09-03,2023-09-06,2023-09-13
834,1187,301,processing,2024-11-21,2024-12-02,
835,1239,660,delivered,2024-11-14,2024-11-24,2024-11-21
836,733,792,processing,2024-02-28,2024-03-08,
837,235,189,shipped,2025-06-02,2025-06-13,
838,1867,859,processing,2024-08-07,2024-08-12,
839,658,862,shipped,2024-09-04,2024-09-16,
840,751,314,shipped,2024-09-13,2024-09-19,
841,588,493,shipped,2024-12-21,2024-12-30,
842,1033,923,delivered,2024-08-11,2024-08-19,2024-08-31
843,1098,922,processing,2024-08-03,2024-08-07,
844,954,128,cancelled,2024-04-26,2024-04-30,
845,492,519,delivered,2025-02-01,2025-02-13,2025-02-16
846,913,426,shipped,2024-08-22,2024-08-31,
847,1277,559,cancelled,2024-11-05,2024-11-16,
848,1254,565,delivered,2023-11-28,2023-12-11,2023-12-15
849,1543,187,cancelled,2024-01-30,2024-02-13,
850,1198,550,shipped,2024-02-28,2024-03-10,
851,1677,453,cancelled,2023-10-08,2023-10-17,
852,1192,471,cancelled,2024-06-06,2024-06-19,
853,170,988,shipped,2025-02-07,2025-02-17,
854,1417,738,cancelled,2023-11-25,2023-12-07,
855,946,565,delivered,2024-02-07,2024-02-12,2024-02-11
856,795,911,cancelled,2024-10-23,2024-10-26,
857,634,224,processing,2024-05-21,2024-05-30,
858,1218,154,delivered,2024-05-03,2024-05-13,2024-05-20
859,1541,560,cancelled,2024-05-27,2024-05-31,
860,29,351,processing,2024-04-12,2024-04-23,
861,1189,147,processing,2023-08-27,2023-09-02,
862,1446,905,processing,2024-07-09,2024-07-21,
863,339,576,cancelled,2023-07-13,2023-07-26,
864,1672,349,shipped,2024-07-10,2024-07-21,
865,1520,182,processing,2023-09-14,2023-09-19,
866,1389,637,shipped,2024-02-29,2024-03-10,
867,1857,179,delivered,2024-09-02,2024-09-15,2024-09-15
868,1366,39,shipped,2024-07-05,2024-07-09,
869,500,772,shipped,2024-10-10,2024-10-15,
870,1681,894,shipped,2024-04-21,2024-04-24,
871,511,3,shipped,2024-02-17,2024-02-24,
872,1351,64,shipped,2024-07-15,2024-07-21,
873,217,29,delivered,2025-02-24,2025-02-27,2025-03-11
874,1325,372,delivered,2025-02-12,2025-02-24,2025-02-24
875,1156,523,shipped,2024-02-03,2024-02-14,
876,1828,97,shipped,2025-02-12,2025-02-20,
877,1094,870,processing,2024-12-07,2024-12-15,
878,1276,442,delivered,2024-12-18,2024-12-31,2024-12-30
879,1439,203,cancelled,2023-08-06,2023-08-10,
880,1811,411,delivered,2024-08-07,2024-08-16,2024-08-12
881,445,993,cancelled,2025-03-31,2025-04-14,
882,876,21,processing,2023-07-27,2023-08-10,
883,1206,551,shipped,2023-11-18,2023-11-29,
884,167,735,processing,2023-09-02,2023-09-10,
885,91,102,shipped,2024-02-18,2024-03-02,
886,714,46,delivered,2025-05-17,2025-05-27,2025-05-24
887,1882,66,shipped,2024-09-23,2024-10-07,
888,1555,603,cancelled,2025-01-25,2025-02-01,
889,39,164,cancelled,2025-05-24,2025-05-28,
890,1150,971,processing,2024-09-10,2024-09-16,
891,1475,111,delivered,2024-08-19,2024-09-02,2024-08-31
892,173,338,cancelled,2023-11-06,2023-11-09,
893,653,123,processing,2024-11-03,2024-11-06,
894,754,705,delivered,2024-02-23,2024-03-02,2024-03-09
895,1244,447,delivered,2025-01-19,2025-01-23,2025-02-05
896,1662,611,processing,2023-08-01,2023-08-09,
897,1082,291,cancelled,2024-08-12,2024-08-15,
898,1684,671,cancelled,2023-07-16,2023-07-29,
899,476,412,processing,2023-07-31,2023-08-12,
900,456,615,cancelled,2024-02-15,2024-02-20,
901,829,897,processing,2024-04-18,2024-04-29,
902,895,281,cancelled,2023-11-18,2023-11-22,
903,1385,43,cancelled,2024-03-24,2024-04-03,
904,1959,486,processing,2024-08-15,2024-08-23,
905,1025,596,processing,2023-08-04,2023-08-18,
906,387,963,cancelled,2025-03-25,2025-04-02,
907,1997,703,processing,2025-03-27,2025-04-05,
908,348,51,cancelled,2024-12-07,2024-12-14,
909,190,898,shipped,2025-05-03,2025-05-17,
910,505,210,delivered,2024-05-26,2024-06-08,2024-06-06
911,1215,126,delivered,2025-01-18,2025-01-24,2025-02-01
912,1532,492,cancelled,2024-07-23,2024-07-31,
913,1393,509,delivered,2024-08-04,2024-08-14,2024-08-23
914,1433,960,cancelled,2025-04-14,2025-04-20,
915,824,970,processing,2023-11-10,2023-11-17,
916,929,581,shipped,2024-07-24,2024-08-02,
917,934,777,delivered,2024-04-08,2024-04-16,2024-04-11
918,1141,258,delivered,2024-12-05,2024-12-11,2024-12-21
919,134,930,processing,2024-12-19,2024-12-25,
920,58,188,shipped,2023-07-29,2023-08-10,
921,1580,230,shipped,2025-06-01,2025-06-07,
922,685,189,shipped,2023-12-08,2023-12-11,
923,672,415,processing,2023-09-09,2023-09-16,
924,173,10,delivered,2024-06-14,2024-06-24,2024-06-18
925,1853,114,delivered,2023-11-16,2023-11-25,2023-11-28
926,815,76,shipped,2025-05-18,2025-05-25,
927,1173,676,processing,2023-12-14,2023-12-19,
928,80,502,processing,2024-12-29,2025-01-11,
929,886,85,processing,2024-02-28,2024-03-02,
930,1237,49,shipped,2023-08-20,2023-08-29,
931,203,495,processing,2024-12-30,2025-01-12,
932,764,838,shipped,2023-11-30,2023-12-05,
933,1253,689,shipped,2024-07-13,2024-07-19,
934,1700,387,shipped,2023-12-02,2023-12-09,
935,1251,970,cancelled,2024-09-10,2024-09-24,
936,1683,389,shipped,2024-11-03,2024-11-13,
937,1556,218,processing,2024-10-13,2024-10-22,
938,1465,701,cancelled,2023-07-07,2023-07-18,
939,1426,981,delivered,2023-07-30,2023-08-12,2023-08-09
940,47,346,delivered,2025-06-10,2025-06-15,2025-06-22
941,1257,230,processing,2024-04-16,2024-04-29,
942,1329,255,processing,2023-12-02,2023-12-14,
943,1550,236,processing,2025-05-24,2025-05-27,
944,1167,26,processing,2024-12-11,2024-12-14,
945,1439,584,cancelled,2023-09-23,2023-10-07,
946,1537,261,processing,2025-06-11,2025-06-23,
947,1397,766,shipped,2024-02-05,2024-02-08,
948,1590,271,delivered,2023-06-28,2023-07-02,2023-07-03
949,1910,123,processing,2025-05-27,2025-05-31,
